rank,num_procs,distribution,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,matrix
0,1,1D,1,0.000873327,0.000000715,175693,0,351386,cond-mat-2005
0,1,1D,2,0.000879765,0.000000715,175693,0,351386,cond-mat-2005
0,1,1D,3,0.000876665,0.000000715,175693,0,351386,cond-mat-2005
0,1,1D,4,0.000879049,0.000000715,175693,0,351386,cond-mat-2005
0,1,1D,5,0.000876188,0.000000715,175693,0,351386,cond-mat-2005
0,1,1D,6,0.000874996,0.000000477,175693,0,351386,cond-mat-2005
0,1,1D,7,0.000877142,0.000000477,175693,0,351386,cond-mat-2005
0,1,1D,8,0.000876427,0.000000477,175693,0,351386,cond-mat-2005
0,1,1D,9,0.000875235,0.000000477,175693,0,351386,cond-mat-2005
0,2,1D,0,0.001262665,0.000155926,88263,12310,176526,cond-mat-2005
0,2,1D,1,0.001273870,0.000162363,88263,12310,176526,cond-mat-2005
0,2,1D,2,0.001263142,0.000157833,88263,12310,176526,cond-mat-2005
0,2,1D,3,0.001269817,0.000156641,88263,12310,176526,cond-mat-2005
0,2,1D,4,0.001272440,0.000159025,88263,12310,176526,cond-mat-2005
0,2,1D,5,0.001267672,0.000157595,88263,12310,176526,cond-mat-2005
0,2,1D,6,0.001268864,0.000156641,88263,12310,176526,cond-mat-2005
0,2,1D,7,0.001263857,0.000155449,88263,12310,176526,cond-mat-2005
0,2,1D,8,0.001273870,0.000155926,88263,12310,176526,cond-mat-2005
0,2,1D,9,0.001269817,0.000157595,88263,12310,176526,cond-mat-2005
0,4,1D,0,0.000668764,0.000241041,44345,13288,88690,cond-mat-2005
0,4,1D,1,0.000630617,0.000212193,44345,13288,88690,cond-mat-2005
0,4,1D,2,0.000634909,0.000216484,44345,13288,88690,cond-mat-2005
0,4,1D,3,0.000633955,0.000209808,44345,13288,88690,cond-mat-2005
0,4,1D,4,0.000638485,0.000220776,44345,13288,88690,cond-mat-2005
0,4,1D,5,0.000627279,0.000209093,44345,13288,88690,cond-mat-2005
0,4,1D,6,0.000627279,0.000202894,44345,13288,88690,cond-mat-2005
0,4,1D,7,0.000623465,0.000204802,44345,13288,88690,cond-mat-2005
0,4,1D,8,0.000627041,0.000204563,44345,13288,88690,cond-mat-2005
0,4,1D,9,0.000632524,0.000209808,44345,13288,88690,cond-mat-2005
0,8,1D,0,0.000385761,0.000216246,21865,10276,43730,cond-mat-2005
0,8,1D,1,0.000386953,0.000222445,21865,10276,43730,cond-mat-2005
0,8,1D,2,0.000382423,0.000220299,21865,10276,43730,cond-mat-2005
0,8,1D,3,0.000378609,0.000216007,21865,10276,43730,cond-mat-2005
0,8,1D,4,0.000389814,0.000227690,21865,10276,43730,cond-mat-2005
0,8,1D,5,0.000391960,0.000222206,21865,10276,43730,cond-mat-2005
0,8,1D,6,0.000377417,0.000215054,21865,10276,43730,cond-mat-2005
0,8,1D,7,0.000380278,0.000217438,21865,10276,43730,cond-mat-2005
0,8,1D,8,0.000387669,0.000225306,21865,10276,43730,cond-mat-2005
0,8,1D,9,0.000380039,0.000217438,21865,10276,43730,cond-mat-2005
0,16,1D,0,0.000350952,0.000278711,11007,6865,22014,cond-mat-2005
0,16,1D,1,0.000287771,0.000216484,11007,6865,22014,cond-mat-2005
0,16,1D,2,0.000335455,0.000264883,11007,6865,22014,cond-mat-2005
0,16,1D,3,0.000339270,0.000268459,11007,6865,22014,cond-mat-2005
0,16,1D,4,0.000329494,0.000258446,11007,6865,22014,cond-mat-2005
0,16,1D,5,0.000339508,0.000269175,11007,6865,22014,cond-mat-2005
0,16,1D,6,0.000323057,0.000252485,11007,6865,22014,cond-mat-2005
0,16,1D,7,0.000341415,0.000270844,11007,6865,22014,cond-mat-2005
0,16,1D,8,0.000354767,0.000284433,11007,6865,22014,cond-mat-2005
0,16,1D,9,0.000339985,0.000269890,11007,6865,22014,cond-mat-2005
0,32,1D,0,0.000315428,0.000280857,5498,4199,10996,cond-mat-2005
0,32,1D,1,0.000319719,0.000286818,5498,4199,10996,cond-mat-2005
0,32,1D,2,0.000289440,0.000257015,5498,4199,10996,cond-mat-2005
0,32,1D,3,0.000346184,0.000313997,5498,4199,10996,cond-mat-2005
0,32,1D,4,0.000323534,0.000291824,5498,4199,10996,cond-mat-2005
0,32,1D,5,0.000303507,0.000272036,5498,4199,10996,cond-mat-2005
0,32,1D,6,0.000293970,0.000262737,5498,4199,10996,cond-mat-2005
0,32,1D,7,0.000287056,0.000256062,5498,4199,10996,cond-mat-2005
0,32,1D,8,0.000326872,0.000295639,5498,4199,10996,cond-mat-2005
0,32,1D,9,0.000320911,0.000289440,5498,4199,10996,cond-mat-2005
0,64,1D,0,0.000942945,0.000926495,2633,2238,5266,cond-mat-2005
0,64,1D,1,0.000955105,0.000937462,2633,2238,5266,cond-mat-2005
0,64,1D,2,0.000938416,0.000921726,2633,2238,5266,cond-mat-2005
0,64,1D,3,0.000947237,0.000932217,2633,2238,5266,cond-mat-2005
0,64,1D,4,0.000927687,0.000912666,2633,2238,5266,cond-mat-2005
0,64,1D,5,0.000920296,0.000905752,2633,2238,5266,cond-mat-2005
0,64,1D,6,0.000972986,0.000956535,2633,2238,5266,cond-mat-2005
0,64,1D,7,0.001011848,0.000996828,2633,2238,5266,cond-mat-2005
0,64,1D,8,0.000936270,0.000920773,2633,2238,5266,cond-mat-2005
0,64,1D,9,0.000962496,0.000946999,2633,2238,5266,cond-mat-2005
0,128,1D,0,0.002570629,0.002559185,1447,1308,2894,cond-mat-2005
0,128,1D,1,0.002676487,0.002667189,1447,1308,2894,cond-mat-2005
0,128,1D,2,0.002675772,0.002666473,1447,1308,2894,cond-mat-2005
0,128,1D,3,0.002392769,0.002383947,1447,1308,2894,cond-mat-2005
0,128,1D,4,0.002734661,0.002725124,1447,1308,2894,cond-mat-2005
0,128,1D,5,0.002555609,0.002546310,1447,1308,2894,cond-mat-2005
0,128,1D,6,0.002648354,0.002639294,1447,1308,2894,cond-mat-2005
0,128,1D,7,0.002542257,0.002533674,1447,1308,2894,cond-mat-2005
0,128,1D,8,0.002506018,0.002496958,1447,1308,2894,cond-mat-2005
0,128,1D,9,0.002304792,0.002296209,1447,1308,2894,cond-mat-2005
0,1,1D,0,0.000627279,0.000000715,179999,0,359998,dixmaanl
0,1,1D,1,0.000627518,0.000000477,179999,0,359998,dixmaanl
0,1,1D,2,0.000621319,0.000000477,179999,0,359998,dixmaanl
0,1,1D,3,0.000626564,0.000000477,179999,0,359998,dixmaanl
0,1,1D,4,0.000621796,0.000000715,179999,0,359998,dixmaanl
0,1,1D,5,0.000626802,0.000000238,179999,0,359998,dixmaanl
0,1,1D,6,0.000626326,0.000000715,179999,0,359998,dixmaanl
0,1,1D,7,0.000621557,0.000000715,179999,0,359998,dixmaanl
0,1,1D,8,0.000627041,0.000000238,179999,0,359998,dixmaanl
0,1,1D,9,0.000627995,0.000000477,179999,0,359998,dixmaanl
0,2,1D,0,0.000857592,0.000518799,89999,29999,179998,dixmaanl
0,2,1D,1,0.000796795,0.000456810,89999,29999,179998,dixmaanl
0,2,1D,2,0.000752687,0.000421047,89999,29999,179998,dixmaanl
0,2,1D,3,0.000755072,0.000423431,89999,29999,179998,dixmaanl
0,2,1D,4,0.000770330,0.000438452,89999,29999,179998,dixmaanl
0,2,1D,5,0.000756025,0.000417471,89999,29999,179998,dixmaanl
0,2,1D,6,0.000751972,0.000417233,89999,29999,179998,dixmaanl
0,2,1D,7,0.000770807,0.000440121,89999,29999,179998,dixmaanl
0,2,1D,8,0.000746250,0.000413656,89999,29999,179998,dixmaanl
0,2,1D,9,0.000730991,0.000395060,89999,29999,179998,dixmaanl
0,4,1D,0,0.000617266,0.000443459,44999,14999,89998,dixmaanl
0,4,1D,1,0.000614166,0.000449657,44999,14999,89998,dixmaanl
0,4,1D,2,0.000614882,0.000450134,44999,14999,89998,dixmaanl
0,4,1D,3,0.000611305,0.000446558,44999,14999,89998,dixmaanl
0,4,1D,4,0.000611544,0.000447035,44999,14999,89998,dixmaanl
0,4,1D,5,0.000628710,0.000464201,44999,14999,89998,dixmaanl
0,4,1D,6,0.000614882,0.000450134,44999,14999,89998,dixmaanl
0,4,1D,7,0.000611782,0.000447512,44999,14999,89998,dixmaanl
0,4,1D,8,0.000619411,0.000447989,44999,14999,89998,dixmaanl
0,4,1D,9,0.000612259,0.000447989,44999,14999,89998,dixmaanl
0,8,1D,0,0.000298977,0.000216484,22499,7499,44998,dixmaanl
0,8,1D,1,0.000300407,0.000218391,22499,7499,44998,dixmaanl
0,8,1D,2,0.000300884,0.000217199,22499,7499,44998,dixmaanl
0,8,1D,3,0.000320435,0.000238895,22499,7499,44998,dixmaanl
0,8,1D,4,0.000299692,0.000216007,22499,7499,44998,dixmaanl
0,8,1D,5,0.000290155,0.000208616,22499,7499,44998,dixmaanl
0,8,1D,6,0.000282049,0.000198364,22499,7499,44998,dixmaanl
0,8,1D,7,0.000333071,0.000251055,22499,7499,44998,dixmaanl
0,8,1D,8,0.000293732,0.000211954,22499,7499,44998,dixmaanl
0,8,1D,9,0.000296116,0.000212669,22499,7499,44998,dixmaanl
0,16,1D,0,0.000247717,0.000206470,11249,3749,22498,dixmaanl
0,16,1D,1,0.000462055,0.000421286,11249,3749,22498,dixmaanl
0,16,1D,2,0.000463724,0.000423193,11249,3749,22498,dixmaanl
0,16,1D,3,0.000245094,0.000204563,11249,3749,22498,dixmaanl
0,16,1D,4,0.000232458,0.000191927,11249,3749,22498,dixmaanl
0,16,1D,5,0.000237942,0.000197172,11249,3749,22498,dixmaanl
0,16,1D,6,0.000464678,0.000424147,11249,3749,22498,dixmaanl
0,16,1D,7,0.000230551,0.000190020,11249,3749,22498,dixmaanl
0,16,1D,8,0.000236988,0.000196218,11249,3749,22498,dixmaanl
0,16,1D,9,0.000245571,0.000204802,11249,3749,22498,dixmaanl
0,32,1D,0,0.000202894,0.000181913,5624,1874,11248,dixmaanl
0,32,1D,1,0.000186205,0.000165701,5624,1874,11248,dixmaanl
0,32,1D,2,0.000245333,0.000224829,5624,1874,11248,dixmaanl
0,32,1D,3,0.000146866,0.000126600,5624,1874,11248,dixmaanl
0,32,1D,4,0.000168562,0.000148296,5624,1874,11248,dixmaanl
0,32,1D,5,0.000159025,0.000138283,5624,1874,11248,dixmaanl
0,32,1D,6,0.000135660,0.000115395,5624,1874,11248,dixmaanl
0,32,1D,7,0.000211954,0.000191212,5624,1874,11248,dixmaanl
0,32,1D,8,0.000153303,0.000133038,5624,1874,11248,dixmaanl
0,32,1D,9,0.000580311,0.000556469,5624,1874,11248,dixmaanl
0,64,1D,0,0.000173807,0.000162125,2813,1562,5626,dixmaanl
0,64,1D,1,0.000177145,0.000165939,2813,1562,5626,dixmaanl
0,64,1D,2,0.000249624,0.000238419,2813,1562,5626,dixmaanl
0,64,1D,3,0.000239372,0.000228167,2813,1562,5626,dixmaanl
0,64,1D,4,0.000252724,0.000237226,2813,1562,5626,dixmaanl
0,64,1D,5,0.000200272,0.000189066,2813,1562,5626,dixmaanl
0,64,1D,6,0.000180006,0.000168800,2813,1562,5626,dixmaanl
0,64,1D,7,0.000190258,0.000179291,2813,1562,5626,dixmaanl
0,64,1D,8,0.000257015,0.000246048,2813,1562,5626,dixmaanl
0,64,1D,9,0.000693083,0.000678062,2813,1562,5626,dixmaanl
0,128,1D,0,0.000286341,0.000278711,1405,936,2810,dixmaanl
0,128,1D,1,0.000277281,0.000270844,1405,936,2810,dixmaanl
0,128,1D,2,0.000640392,0.000634432,1405,936,2810,dixmaanl
0,128,1D,3,0.000969887,0.000961781,1405,936,2810,dixmaanl
0,128,1D,4,0.000635386,0.000629187,1405,936,2810,dixmaanl
0,128,1D,5,0.000624418,0.000618219,1405,936,2810,dixmaanl
0,128,1D,6,0.000642061,0.000635862,1405,936,2810,dixmaanl
0,128,1D,7,0.000260353,0.000254393,1405,936,2810,dixmaanl
0,128,1D,8,0.000263929,0.000257730,1405,936,2810,dixmaanl
0,128,1D,9,0.000280619,0.000274420,1405,936,2810,dixmaanl
0,1,1D,0,0.000121832,0.000000477,38530,0,77060,flowmeter0
0,1,1D,1,0.000125647,0.000000238,38530,0,77060,flowmeter0
0,1,1D,2,0.000120878,0.000000238,38530,0,77060,flowmeter0
0,1,1D,3,0.000120640,0.000000238,38530,0,77060,flowmeter0
0,1,1D,4,0.000120640,0.000000238,38530,0,77060,flowmeter0
0,1,1D,5,0.000120640,0.000000238,38530,0,77060,flowmeter0
0,1,1D,6,0.000120640,0.000000238,38530,0,77060,flowmeter0
0,1,1D,7,0.000120640,0.000000238,38530,0,77060,flowmeter0
0,1,1D,8,0.000120640,0.000000238,38530,0,77060,flowmeter0
0,1,1D,9,0.000125408,0.000000477,38530,0,77060,flowmeter0
0,2,1D,0,0.000266314,0.000090361,19271,4358,38542,flowmeter0
0,2,1D,1,0.000266075,0.000083447,19271,4358,38542,flowmeter0
0,2,1D,2,0.000268221,0.000092268,19271,4358,38542,flowmeter0
0,2,1D,3,0.000268936,0.000094414,19271,4358,38542,flowmeter0
0,2,1D,4,0.000268698,0.000094652,19271,4358,38542,flowmeter0
0,2,1D,5,0.000272512,0.000093222,19271,4358,38542,flowmeter0
0,2,1D,6,0.000267982,0.000092506,19271,4358,38542,flowmeter0
0,2,1D,7,0.000270844,0.000094652,19271,4358,38542,flowmeter0
0,2,1D,8,0.000275612,0.000101566,19271,4358,38542,flowmeter0
0,2,1D,9,0.000273466,0.000098467,19271,4358,38542,flowmeter0
0,4,1D,0,0.000160933,0.000091076,9635,4313,19270,flowmeter0
