num_procs,distribution,rank,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
2,2D_cyclic,1,flowmeter0,5.64118e-05,1.360099999999997e-06,19247.0,0.0,38494.0,5.505170000000001e-05
4,1D,0,1138_bus,5.306699999999999e-06,4.0406999999999984e-06,665.0,247.0,1330.0,1.2660000000000002e-06
4,1D,0,cond-mat-2005,0.0002447949,3.5049099999999996e-05,44345.0,13288.0,88690.0,0.00020974579999999998
4,1D,0,dixmaanl,8.36691e-05,2.51067e-05,44999.0,14999.0,89998.0,5.8562399999999993e-05
4,1D,0,flowmeter0,8.330529999999993e-05,5.199099999999994e-05,9635.0,4313.0,19270.0,3.1314299999999986e-05
4,1D,1,1138_bus,5.612999999999999e-06,4.589799999999999e-06,654.0,250.0,1308.0,1.0231999999999998e-06
4,1D,1,cond-mat-2005,0.0002786424,4.099889999999999e-05,44044.0,13219.0,88088.0,0.00023764349999999998
4,1D,1,dixmaanl,9.767349999999999e-05,2.36581e-05,45000.0,15000.0,90000.0,7.401539999999999e-05
4,1D,1,flowmeter0,8.3162e-05,1.7439299999999998e-05,9619.0,4307.0,19238.0,6.57227e-05
4,1D,2,1138_bus,5.1756999999999986e-06,3.957999999999998e-06,668.0,260.0,1336.0,1.2177000000000002e-06
4,1D,2,cond-mat-2005,0.0003581913999999999,4.0415799999999993e-05,43918.0,13177.0,87836.0,0.00031777559999999995
4,1D,2,dixmaanl,8.05987e-05,2.1182999999999997e-05,45000.0,15000.0,90000.0,5.94157e-05
4,1D,2,flowmeter0,7.638649999999994e-05,5.2810499999999944e-05,9636.0,4329.0,19272.0,2.3575999999999992e-05
4,1D,3,1138_bus,4.720299999999999e-06,3.7670999999999986e-06,609.0,226.0,1218.0,9.532e-07
4,1D,3,cond-mat-2005,0.0002586568,3.061259999999999e-05,43386.0,13374.0,86772.0,0.00022804420000000001
4,1D,3,dixmaanl,8.641849999999999e-05,2.3877499999999996e-05,45000.0,15000.0,90000.0,6.2541e-05
4,1D,3,flowmeter0,7.741819999999994e-05,5.255679999999994e-05,9640.0,4295.0,19280.0,2.4861400000000006e-05
4,2D,0,1138_bus,1.2860299999999998e-05,6.312399999999998e-06,1289.0,426.0,2578.0,6.5479e-06
4,2D,0,cond-mat-2005,0.0006297212999999999,1.9607399999999995e-05,100606.0,11098.0,201212.0,0.0006101138999999999
4,2D,0,dixmaanl,0.00013214219999999996,3.4485899999999974e-05,69999.0,22500.0,139998.0,9.765629999999998e-05
4,2D,0,flowmeter0,0.00010934859999999999,1.49908e-05,19203.0,3626.0,38406.0,9.435779999999998e-05
4,2D,1,1138_bus,9.8295e-06,9.5154e-06,0.0,0.0,0.0,3.1409999999999925e-07
4,2D,1,cond-mat-2005,4.555869999999998e-05,3.316599999999998e-05,0.0,0.0,0.0,1.23927e-05
4,2D,1,dixmaanl,6.834889999999999e-05,5.275389999999998e-05,0.0,0.0,0.0,1.5595000000000002e-05
4,2D,1,flowmeter0,1.43399e-05,1.0743399999999998e-05,0.0,0.0,0.0,3.596500000000002e-06
4,2D,2,1138_bus,8.1631e-06,7.208199999999999e-06,140.0,58.0,280.0,9.549000000000008e-07
4,2D,2,cond-mat-2005,0.00034447039999999996,2.10327e-05,50713.0,7879.0,101426.0,0.00032343769999999995
4,2D,2,dixmaanl,0.00011390539999999999,5.336289999999998e-05,40001.0,22500.0,80002.0,6.0542500000000005e-05
4,2D,2,flowmeter0,1.7329699999999998e-05,1.35085e-05,121.0,47.0,242.0,3.821199999999998e-06
4,2D,3,1138_bus,8.151599999999998e-06,5.438199999999998e-06,1167.0,427.0,2334.0,2.7134e-06
4,2D,3,cond-mat-2005,0.0001909928,2.0046999999999996e-05,24374.0,7280.0,48748.0,0.00017094579999999999
4,2D,3,dixmaanl,0.00014137679999999997,4.864389999999998e-05,69999.0,22500.0,139998.0,9.273289999999999e-05
4,2D,3,flowmeter0,9.51511e-05,1.0790199999999999e-05,19206.0,3625.0,38412.0,8.436090000000001e-05
4,2D_cyclic,0,1138_bus,6.1169e-06,3.5950999999999997e-06,885.0,284.0,1770.0,2.5218e-06
4,2D_cyclic,0,cond-mat-2005,0.00036173769999999996,1.64499e-05,41269.0,4728.0,82538.0,0.00034528779999999995
4,2D_cyclic,0,dixmaanl,0.00016361489999999998,2.7219399999999985e-05,60000.0,15000.0,120000.0,0.0001363955
4,2D_cyclic,0,flowmeter0,8.09141e-05,9.3712e-06,12073.0,2417.0,24146.0,7.15429e-05
4,2D_cyclic,1,1138_bus,1.051719999999998e-05,8.966899999999977e-06,448.0,149.0,896.0,1.5503000000000028e-06
4,2D_cyclic,1,cond-mat-2005,0.00040281,1.6778099999999998e-05,46994.0,6167.0,93988.0,0.0003860319
4,2D_cyclic,1,dixmaanl,9.07986e-05,4.113559999999998e-05,29999.0,14999.0,59998.0,4.9663000000000016e-05
4,2D_cyclic,1,flowmeter0,5.4468599999999995e-05,1.01602e-05,7198.0,2194.0,14396.0,4.43084e-05
4,2D_cyclic,2,1138_bus,5.219299999999999e-06,3.449799999999999e-06,412.0,138.0,824.0,1.7695000000000002e-06
4,2D_cyclic,2,cond-mat-2005,0.0003895296,1.65808e-05,46960.0,6135.0,93920.0,0.0003729488
4,2D_cyclic,2,dixmaanl,0.00011344569999999999,6.37421e-05,30000.0,15000.0,60000.0,4.9703599999999996e-05
4,2D_cyclic,2,flowmeter0,6.08016e-05,9.672500000000001e-06,7210.0,2189.0,14420.0,5.11291e-05
4,2D_cyclic,3,1138_bus,1.0092599999999979e-05,7.960799999999978e-06,851.0,285.0,1702.0,2.1318000000000005e-06
