num_procs,distribution,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
8,1D,0,0.002582046,0.001007015,500000.0,69858.0,1000000.0,0.0015750310000000002
8,1D,1,0.001840871,0.000271491,500000.0,69858.0,1000000.0,0.00156938
8,1D,2,0.001720674,0.000194117,500000.0,69858.0,1000000.0,0.001526557
8,1D,3,0.002011917,0.000194654,500000.0,69858.0,1000000.0,0.0018172629999999997
8,1D,4,0.002903952,0.000180591,500000.0,69858.0,1000000.0,0.002723361
8,1D,5,0.003006664,0.00029448,500000.0,69858.0,1000000.0,0.002712184
8,1D,6,0.002825446,0.000168904,500000.0,69858.0,1000000.0,0.002656542
8,1D,7,0.002876951,0.000164487,500000.0,69858.0,1000000.0,0.002712464
8,1D,8,0.002905489,0.000160682,500000.0,69858.0,1000000.0,0.0027448069999999997
8,1D,9,0.002918998,0.000197601,500000.0,69858.0,1000000.0,0.002721397
8,2D,0,0.001323129,0.000652397,499969.0,15000.0,999938.0,0.000670732
8,2D,1,0.001391778,0.000777222,499969.0,15000.0,999938.0,0.0006145559999999999
8,2D,2,0.001346345,0.000720683,499969.0,15000.0,999938.0,0.0006256620000000001
8,2D,3,0.001416965,9.4104e-05,499969.0,15000.0,999938.0,0.001322861
8,2D,4,0.001356483,8.8473e-05,499969.0,15000.0,999938.0,0.00126801
8,2D,5,0.001169628,0.000173821,499969.0,15000.0,999938.0,0.000995807
8,2D,6,0.001197182,0.000585447,499969.0,15000.0,999938.0,0.000611735
8,2D,7,0.001204063,0.000568241,499969.0,15000.0,999938.0,0.000635822
8,2D,8,0.001192194,0.000577922,499969.0,15000.0,999938.0,0.0006142719999999999
8,2D,9,0.00129368,0.000641328,499969.0,15000.0,999938.0,0.0006523519999999999
8,2D_cyclic,0,0.001068262,0.000439128,499971.0,15000.0,999942.0,0.0006291339999999999
8,2D_cyclic,1,0.00108161,0.000480349,499971.0,15000.0,999942.0,0.0006012610000000001
8,2D_cyclic,2,0.001091802,0.000477971,499971.0,15000.0,999942.0,0.000613831
8,2D_cyclic,3,0.001069405,0.000451062,499971.0,15000.0,999942.0,0.000618343
8,2D_cyclic,4,0.001388018,0.000781488,499971.0,15000.0,999942.0,0.00060653
8,2D_cyclic,5,0.001334262,0.00073061,499971.0,15000.0,999942.0,0.0006036519999999999
8,2D_cyclic,6,0.001408462,0.000793411,499971.0,15000.0,999942.0,0.000615051
8,2D_cyclic,7,0.001330763,0.000745754,499971.0,15000.0,999942.0,0.000585009
8,2D_cyclic,8,0.001429234,0.000804956,499971.0,15000.0,999942.0,0.0006242779999999999
8,2D_cyclic,9,0.00147974,0.000876238,499971.0,15000.0,999942.0,0.000603502
