num_procs,distribution,run,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
2,2D,3,Hook_1498,0.097034931,0.003841639,15771362.0,374506.0,31542724.0,0.09319329200000001
2,2D,3,cond-mat-2005,0.002095699,0.000156641,151319.0,8131.0,302638.0,0.001939058
2,2D,3,dixmaanl,0.000805855,0.000300407,110000.0,15000.0,220000.0,0.0005054479999999999
2,2D,3,flowmeter0,0.0002563,7.5102e-05,19324.0,2417.0,38648.0,0.00018119799999999998
2,2D,3,msdoor,0.022875309,0.001523256,5658766.0,103966.0,11317532.0,0.021352053
2,2D,3,tmt_sym,0.012110233,0.002441883,1452885.0,181678.0,2905770.0,0.00966835
2,2D,4,1138_bus,4.4107e-05,3.4809e-05,1429.0,284.0,2858.0,9.298000000000005e-06
2,2D,4,Hook_1498,0.096962452,0.00379014,15771362.0,374506.0,31542724.0,0.09317231200000001
2,2D,4,cond-mat-2005,0.002075195,0.000143051,151319.0,8131.0,302638.0,0.0019321440000000002
2,2D,4,dixmaanl,0.000793695,0.000282526,110000.0,15000.0,220000.0,0.0005111689999999999
2,2D,4,flowmeter0,0.000246048,7.1049e-05,19324.0,2417.0,38648.0,0.000174999
2,2D,4,msdoor,0.022753716,0.00140667,5658766.0,103966.0,11317532.0,0.021347046
2,2D,4,tmt_sym,0.012090206,0.002380371,1452885.0,181678.0,2905770.0,0.009709835
2,2D,5,1138_bus,4.4107e-05,3.4809e-05,1429.0,284.0,2858.0,9.298000000000005e-06
2,2D,5,Hook_1498,0.097980261,0.00382328,15771362.0,374506.0,31542724.0,0.094156981
2,2D,5,cond-mat-2005,0.002067327,0.000134706,151319.0,8131.0,302638.0,0.0019326209999999998
2,2D,5,dixmaanl,0.00078845,0.000273943,110000.0,15000.0,220000.0,0.000514507
2,2D,5,flowmeter0,0.000248909,7.2241e-05,19324.0,2417.0,38648.0,0.000176668
2,2D,5,msdoor,0.022889614,0.001481056,5658766.0,103966.0,11317532.0,0.021408557999999998
2,2D,5,tmt_sym,0.012043715,0.002206802,1452885.0,181678.0,2905770.0,0.009836913
2,2D,6,1138_bus,4.22e-05,3.3379e-05,1429.0,284.0,2858.0,8.821000000000002e-06
2,2D,6,Hook_1498,0.097537756,0.003675699,15771362.0,374506.0,31542724.0,0.093862057
2,2D,6,cond-mat-2005,0.002081633,0.000143766,151319.0,8131.0,302638.0,0.0019378669999999998
2,2D,6,dixmaanl,0.000798941,0.000292063,110000.0,15000.0,220000.0,0.0005068779999999999
2,2D,6,flowmeter0,0.000247478,7.2241e-05,19324.0,2417.0,38648.0,0.00017523699999999996
2,2D,6,msdoor,0.022837162,0.001456738,5658766.0,103966.0,11317532.0,0.021380424000000002
2,2D,6,tmt_sym,0.011934996,0.002115726,1452885.0,181678.0,2905770.0,0.00981927
2,2D,7,1138_bus,8.2493e-05,7.4148e-05,1429.0,284.0,2858.0,8.345000000000002e-06
2,2D,7,Hook_1498,0.097187757,0.003638506,15771362.0,374506.0,31542724.0,0.093549251
2,2D,7,cond-mat-2005,0.002076387,0.00014329,151319.0,8131.0,302638.0,0.001933097
2,2D,7,dixmaanl,0.000798941,0.000293732,110000.0,15000.0,220000.0,0.000505209
2,2D,7,flowmeter0,0.000259399,8.4639e-05,19324.0,2417.0,38648.0,0.00017476
2,2D,7,msdoor,0.022744179,0.00142765,5658766.0,103966.0,11317532.0,0.021316529
2,2D,7,tmt_sym,0.011775017,0.002027512,1452885.0,181678.0,2905770.0,0.009747505
2,2D,8,1138_bus,4.1485e-05,3.3379e-05,1429.0,284.0,2858.0,8.106e-06
2,2D,8,Hook_1498,0.097229242,0.003627777,15771362.0,374506.0,31542724.0,0.093601465
2,2D,8,cond-mat-2005,0.002070904,0.000123024,151319.0,8131.0,302638.0,0.0019478800000000001
2,2D,8,dixmaanl,0.00079298,0.000287771,110000.0,15000.0,220000.0,0.000505209
2,2D,8,flowmeter0,0.000247478,7.2718e-05,19324.0,2417.0,38648.0,0.00017476
2,2D,8,msdoor,0.022751331,0.001349926,5658766.0,103966.0,11317532.0,0.021401405
2,2D,8,tmt_sym,0.011758089,0.001966715,1452885.0,181678.0,2905770.0,0.009791373999999999
2,2D,9,1138_bus,7.7486e-05,6.9618e-05,1429.0,284.0,2858.0,7.868e-06
2,2D,9,Hook_1498,0.097111225,0.003662348,15771362.0,374506.0,31542724.0,0.093448877
2,2D,9,cond-mat-2005,0.002077579,0.000132084,151319.0,8131.0,302638.0,0.001945495
2,2D,9,dixmaanl,0.000780821,0.000264883,110000.0,15000.0,220000.0,0.0005159380000000001
2,2D,9,flowmeter0,0.000247002,7.391e-05,19324.0,2417.0,38648.0,0.00017309200000000002
2,2D,9,msdoor,0.022734165,0.00139904,5658766.0,103966.0,11317532.0,0.021335125
2,2D,9,tmt_sym,0.0116539,0.001937628,1452885.0,181678.0,2905770.0,0.009716272
2,2D_cyclic,0,1138_bus,9.775e-06,4.77e-07,1297.0,0.0,2594.0,9.298e-06
2,2D_cyclic,0,Hook_1498,0.056224585,3.099e-06,15604795.0,0.0,31209590.0,0.056221486
2,2D_cyclic,0,cond-mat-2005,0.000631809,7.15e-07,88229.0,0.0,176458.0,0.000631094
2,2D_cyclic,0,dixmaanl,0.00039959,9.54e-07,90000.0,0.0,180000.0,0.000398636
2,2D_cyclic,0,flowmeter0,0.000111341,4.77e-07,19283.0,0.0,38566.0,0.000110864
2,2D_cyclic,0,msdoor,0.016664982,2.384e-06,5177581.0,0.0,10355162.0,0.016662597999999997
2,2D_cyclic,0,tmt_sym,0.007446289,2.861e-06,1451920.0,0.0,2903840.0,0.007443428
2,2D_cyclic,1,1138_bus,7.629e-06,2.38e-07,1297.0,0.0,2594.0,7.391e-06
2,2D_cyclic,1,Hook_1498,0.056219339,1.431e-06,15604795.0,0.0,31209590.0,0.056217908
2,2D_cyclic,1,cond-mat-2005,0.000636101,4.77e-07,88229.0,0.0,176458.0,0.000635624
2,2D_cyclic,1,dixmaanl,0.000389814,4.77e-07,90000.0,0.0,180000.0,0.000389337
2,2D_cyclic,1,flowmeter0,0.00010848,2.38e-07,19283.0,0.0,38566.0,0.00010824200000000001
2,2D_cyclic,1,msdoor,0.016640425,2.623e-06,5177581.0,0.0,10355162.0,0.016637802
2,2D_cyclic,1,tmt_sym,0.007318735,3.576e-06,1451920.0,0.0,2903840.0,0.007315159
2,2D_cyclic,2,1138_bus,6.914e-06,4.77e-07,1297.0,0.0,2594.0,6.437e-06
2,2D_cyclic,2,Hook_1498,0.056274414,1.669e-06,15604795.0,0.0,31209590.0,0.056272745
2,2D_cyclic,2,cond-mat-2005,0.000629425,7.15e-07,88229.0,0.0,176458.0,0.00062871
2,2D_cyclic,2,dixmaanl,0.000389814,4.77e-07,90000.0,0.0,180000.0,0.000389337
2,2D_cyclic,2,flowmeter0,0.000113249,2.38e-07,19283.0,0.0,38566.0,0.000113011
2,2D_cyclic,2,msdoor,0.016629934,2.384e-06,5177581.0,0.0,10355162.0,0.016627549999999998
2,2D_cyclic,2,tmt_sym,0.007256746,2.861e-06,1451920.0,0.0,2903840.0,0.007253885
2,2D_cyclic,3,1138_bus,6.676e-06,2.38e-07,1297.0,0.0,2594.0,6.438e-06
2,2D_cyclic,3,Hook_1498,0.056286573,1.669e-06,15604795.0,0.0,31209590.0,0.056284904
2,2D_cyclic,3,cond-mat-2005,0.000633001,4.77e-07,88229.0,0.0,176458.0,0.000632524
2,2D_cyclic,3,dixmaanl,0.000397205,4.77e-07,90000.0,0.0,180000.0,0.000396728
2,2D_cyclic,3,flowmeter0,0.000106573,2.38e-07,19283.0,0.0,38566.0,0.000106335
2,2D_cyclic,3,msdoor,0.016616821,2.146e-06,5177581.0,0.0,10355162.0,0.016614675
2,2D_cyclic,3,tmt_sym,0.007220268,2.623e-06,1451920.0,0.0,2903840.0,0.007217645
2,2D_cyclic,4,1138_bus,6.437e-06,2.38e-07,1297.0,0.0,2594.0,6.199e-06
2,2D_cyclic,4,Hook_1498,0.056165218,2.146e-06,15604795.0,0.0,31209590.0,0.056163072
2,2D_cyclic,4,cond-mat-2005,0.000633717,4.77e-07,88229.0,0.0,176458.0,0.00063324
2,2D_cyclic,4,dixmaanl,0.000389814,4.77e-07,90000.0,0.0,180000.0,0.000389337
2,2D_cyclic,4,flowmeter0,0.000105858,4.77e-07,19283.0,0.0,38566.0,0.000105381
2,2D_cyclic,4,msdoor,0.016569853,2.623e-06,5177581.0,0.0,10355162.0,0.01656723
2,2D_cyclic,4,tmt_sym,0.00719285,2.861e-06,1451920.0,0.0,2903840.0,0.007189989
2,2D_cyclic,5,1138_bus,6.437e-06,2.38e-07,1297.0,0.0,2594.0,6.199e-06
2,2D_cyclic,5,Hook_1498,0.056280851,1.669e-06,15604795.0,0.0,31209590.0,0.056279182
2,2D_cyclic,5,cond-mat-2005,0.00062418,4.77e-07,88229.0,0.0,176458.0,0.000623703
2,2D_cyclic,5,dixmaanl,0.000398159,2.38e-07,90000.0,0.0,180000.0,0.000397921
2,2D_cyclic,5,flowmeter0,0.000105619,2.38e-07,19283.0,0.0,38566.0,0.00010538100000000001
2,2D_cyclic,5,msdoor,0.016652346,2.384e-06,5177581.0,0.0,10355162.0,0.016649961999999997
2,2D_cyclic,5,tmt_sym,0.007162809,2.861e-06,1451920.0,0.0,2903840.0,0.007159948
2,2D_cyclic,6,1138_bus,6.437e-06,2.38e-07,1297.0,0.0,2594.0,6.199e-06
2,2D_cyclic,6,Hook_1498,0.056243896,1.431e-06,15604795.0,0.0,31209590.0,0.056242465
2,2D_cyclic,6,cond-mat-2005,0.000631571,4.77e-07,88229.0,0.0,176458.0,0.000631094
2,2D_cyclic,6,dixmaanl,0.000389814,4.77e-07,90000.0,0.0,180000.0,0.000389337
2,2D_cyclic,6,flowmeter0,0.000105381,2.38e-07,19283.0,0.0,38566.0,0.000105143
2,2D_cyclic,6,msdoor,0.016653538,2.861e-06,5177581.0,0.0,10355162.0,0.016650677
2,2D_cyclic,6,tmt_sym,0.007236719,2.623e-06,1451920.0,0.0,2903840.0,0.007234096
2,2D_cyclic,7,1138_bus,6.676e-06,2.38e-07,1297.0,0.0,2594.0,6.438e-06
2,2D_cyclic,7,Hook_1498,0.056204081,1.192e-06,15604795.0,0.0,31209590.0,0.056202889000000006
2,2D_cyclic,7,cond-mat-2005,0.000630856,4.77e-07,88229.0,0.0,176458.0,0.0006303789999999999
2,2D_cyclic,7,dixmaanl,0.000389576,4.77e-07,90000.0,0.0,180000.0,0.000389099
2,2D_cyclic,7,flowmeter0,0.000105381,2.38e-07,19283.0,0.0,38566.0,0.000105143
2,2D_cyclic,7,msdoor,0.016631842,2.384e-06,5177581.0,0.0,10355162.0,0.016629458
2,2D_cyclic,7,tmt_sym,0.007158995,2.623e-06,1451920.0,0.0,2903840.0,0.007156371999999999
2,2D_cyclic,8,1138_bus,6.437e-06,2.38e-07,1297.0,0.0,2594.0,6.199e-06
2,2D_cyclic,8,Hook_1498,0.056244612,1.669e-06,15604795.0,0.0,31209590.0,0.056242943
2,2D_cyclic,8,cond-mat-2005,0.000623703,4.77e-07,88229.0,0.0,176458.0,0.0006232259999999999
2,2D_cyclic,8,dixmaanl,0.000396252,4.77e-07,90000.0,0.0,180000.0,0.000395775
2,2D_cyclic,8,flowmeter0,0.000105143,4.77e-07,19283.0,0.0,38566.0,0.000104666
2,2D_cyclic,8,msdoor,0.016600609,2.861e-06,5177581.0,0.0,10355162.0,0.016597748
2,2D_cyclic,8,tmt_sym,0.007143021,2.384e-06,1451920.0,0.0,2903840.0,0.007140637
2,2D_cyclic,9,1138_bus,6.437e-06,2.38e-07,1297.0,0.0,2594.0,6.199e-06
2,2D_cyclic,9,Hook_1498,0.056187868,5.245e-06,15604795.0,0.0,31209590.0,0.056182623
2,2D_cyclic,9,cond-mat-2005,0.000632048,4.77e-07,88229.0,0.0,176458.0,0.0006315709999999999
2,2D_cyclic,9,dixmaanl,0.000389814,2.38e-07,90000.0,0.0,180000.0,0.000389576
2,2D_cyclic,9,flowmeter0,0.000104666,4.77e-07,19283.0,0.0,38566.0,0.000104189
2,2D_cyclic,9,msdoor,0.016582012,3.099e-06,5177581.0,0.0,10355162.0,0.016578913
2,2D_cyclic,9,tmt_sym,0.007131338,2.146e-06,1451920.0,0.0,2903840.0,0.007129192
4,1D,0,1138_bus,4.4823e-05,3.8385e-05,665.0,247.0,1330.0,6.438000000000002e-06
4,1D,0,Hook_1498,0.076921701,0.015100241,7802548.0,1087032.0,15605096.0,0.061821459999999995
4,1D,0,cond-mat-2005,0.000668764,0.000241041,44345.0,13288.0,88690.0,0.00042772299999999997
4,1D,0,dixmaanl,0.000617266,0.000443459,44999.0,14999.0,89998.0,0.000173807
4,1D,0,flowmeter0,0.000160933,9.1076e-05,9635.0,4313.0,19270.0,6.985700000000002e-05
4,1D,0,msdoor,0.018728495,0.004183531,2558744.0,295524.0,5117488.0,0.014544964
4,1D,0,tmt_sym,0.011675596,0.006138563,726120.0,363253.0,1452240.0,0.005537033
4,1D,1,1138_bus,4.3154e-05,3.8862e-05,665.0,247.0,1330.0,4.291999999999999e-06
4,1D,1,Hook_1498,0.07378459,0.01190877,7802548.0,1087032.0,15605096.0,0.06187582
4,1D,1,cond-mat-2005,0.000630617,0.000212193,44345.0,13288.0,88690.0,0.000418424
4,1D,1,dixmaanl,0.000614166,0.000449657,44999.0,14999.0,89998.0,0.00016450899999999997
4,1D,1,flowmeter0,0.000153065,8.7261e-05,9635.0,4313.0,19270.0,6.5804e-05
4,1D,1,msdoor,0.01753521,0.003229141,2558744.0,295524.0,5117488.0,0.014306069
4,1D,1,tmt_sym,0.010496378,0.005028963,726120.0,363253.0,1452240.0,0.005467415000000001
4,1D,2,1138_bus,4.1723e-05,3.8385e-05,665.0,247.0,1330.0,3.338000000000001e-06
4,1D,2,Hook_1498,0.073841333,0.011907578,7802548.0,1087032.0,15605096.0,0.06193375499999999
4,1D,2,cond-mat-2005,0.000634909,0.000216484,44345.0,13288.0,88690.0,0.00041842500000000005
4,1D,2,dixmaanl,0.000614882,0.000450134,44999.0,14999.0,89998.0,0.000164748
4,1D,2,flowmeter0,0.000167847,0.000103474,9635.0,4313.0,19270.0,6.437299999999999e-05
4,1D,2,msdoor,0.017797947,0.003349066,2558744.0,295524.0,5117488.0,0.014448881000000002
4,1D,2,tmt_sym,0.010496378,0.005004883,726120.0,363253.0,1452240.0,0.005491495000000001
4,1D,3,1138_bus,4.7684e-05,4.4584e-05,665.0,247.0,1330.0,3.100000000000001e-06
4,1D,3,Hook_1498,0.073615789,0.011812925,7802548.0,1087032.0,15605096.0,0.061802864
4,1D,3,cond-mat-2005,0.000633955,0.000209808,44345.0,13288.0,88690.0,0.00042414699999999994
4,1D,3,dixmaanl,0.000611305,0.000446558,44999.0,14999.0,89998.0,0.00016474700000000003
4,1D,3,flowmeter0,0.000159502,9.5606e-05,9635.0,4313.0,19270.0,6.3896e-05
4,1D,3,msdoor,0.017783403,0.003238201,2558744.0,295524.0,5117488.0,0.014545202
4,1D,3,tmt_sym,0.010469913,0.005002975,726120.0,363253.0,1452240.0,0.005466938000000001
4,1D,4,1138_bus,4.5776e-05,4.2915e-05,665.0,247.0,1330.0,2.8609999999999985e-06
4,1D,4,Hook_1498,0.073475122,0.011593103,7802548.0,1087032.0,15605096.0,0.061882019
4,1D,4,cond-mat-2005,0.000638485,0.000220776,44345.0,13288.0,88690.0,0.00041770900000000005
4,1D,4,dixmaanl,0.000611544,0.000447035,44999.0,14999.0,89998.0,0.00016450900000000002
4,1D,4,flowmeter0,0.000157833,9.4891e-05,9635.0,4313.0,19270.0,6.2942e-05
4,1D,4,msdoor,0.017822027,0.00336647,2558744.0,295524.0,5117488.0,0.014455557
4,1D,4,tmt_sym,0.010095358,0.004666328,726120.0,363253.0,1452240.0,0.0054290300000000005
4,1D,5,1138_bus,4.0531e-05,3.767e-05,665.0,247.0,1330.0,2.8610000000000053e-06
4,1D,5,Hook_1498,0.073438406,0.011587143,7802548.0,1087032.0,15605096.0,0.061851263
4,1D,5,cond-mat-2005,0.000627279,0.000209093,44345.0,13288.0,88690.0,0.00041818599999999997
4,1D,5,dixmaanl,0.00062871,0.000464201,44999.0,14999.0,89998.0,0.00016450899999999997
4,1D,5,flowmeter0,0.000165701,0.000102282,9635.0,4313.0,19270.0,6.341900000000001e-05
4,1D,5,msdoor,0.017568827,0.003231764,2558744.0,295524.0,5117488.0,0.014337062999999999
4,1D,5,tmt_sym,0.009902239,0.004501104,726120.0,363253.0,1452240.0,0.0054011350000000005
4,1D,6,1138_bus,4.7684e-05,4.4584e-05,665.0,247.0,1330.0,3.100000000000001e-06
4,1D,6,Hook_1498,0.074005365,0.012214899,7802548.0,1087032.0,15605096.0,0.061790466
4,1D,6,cond-mat-2005,0.000627279,0.000202894,44345.0,13288.0,88690.0,0.000424385
4,1D,6,dixmaanl,0.000614882,0.000450134,44999.0,14999.0,89998.0,0.000164748
4,1D,6,flowmeter0,0.000177383,0.000107765,9635.0,4313.0,19270.0,6.961800000000001e-05
4,1D,6,msdoor,0.017376423,0.003216982,2558744.0,295524.0,5117488.0,0.014159440999999998
4,1D,6,tmt_sym,0.010048866,0.00447464,726120.0,363253.0,1452240.0,0.005574226
4,1D,7,1138_bus,4.2915e-05,4.0054e-05,665.0,247.0,1330.0,2.8609999999999985e-06
4,1D,7,Hook_1498,0.075580597,0.013795376,7802548.0,1087032.0,15605096.0,0.061785221
4,1D,7,cond-mat-2005,0.000623465,0.000204802,44345.0,13288.0,88690.0,0.000418663
4,1D,7,dixmaanl,0.000611782,0.000447512,44999.0,14999.0,89998.0,0.00016426999999999994
4,1D,7,flowmeter0,0.000161171,9.9421e-05,9635.0,4313.0,19270.0,6.175e-05
4,1D,7,msdoor,0.018016338,0.003245354,2558744.0,295524.0,5117488.0,0.014770984
4,1D,7,tmt_sym,0.009871483,0.004371881,726120.0,363253.0,1452240.0,0.005499602
4,1D,8,1138_bus,4.1962e-05,3.9339e-05,665.0,247.0,1330.0,2.623000000000005e-06
4,1D,8,Hook_1498,0.073368073,0.011496544,7802548.0,1087032.0,15605096.0,0.06187152900000001
