rank,num_procs,distribution,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
0,32,1D,9,0.018709421,0.014128447,500000,245121,1000000
0,64,1D,0,0.058914185,0.041476250,500000,341628,1000000
0,64,1D,1,0.055777073,0.038527250,500000,341628,1000000
0,64,1D,2,0.055747747,0.038441896,500000,341628,1000000
0,64,1D,3,0.058977842,0.041405439,500000,341628,1000000
0,64,1D,4,0.059016228,0.041610241,500000,341628,1000000
0,64,1D,5,0.055786371,0.038665771,500000,341628,1000000
0,64,1D,6,0.055791140,0.038585663,500000,341628,1000000
0,64,1D,7,0.055349588,0.038385630,500000,341628,1000000
0,64,1D,8,0.056140423,0.039033175,500000,341628,1000000
0,64,1D,9,0.055914402,0.038774014,500000,341628,1000000
0,128,1D,0,0.124150991,0.104611635,500000,410664,1000000
0,128,1D,1,0.121520996,0.096841812,500000,410664,1000000
0,128,1D,2,0.120926380,0.099849224,500000,410664,1000000
0,128,1D,3,0.137486458,0.111266375,500000,410664,1000000
0,128,1D,4,0.118441820,0.092365026,500000,410664,1000000
0,128,1D,5,0.123933077,0.098276138,500000,410664,1000000
0,128,1D,6,0.125633001,0.102983952,500000,410664,1000000
0,128,1D,7,0.111431837,0.087527275,500000,410664,1000000
0,128,1D,8,0.124506235,0.097601414,500000,410664,1000000
0,128,1D,9,0.121428013,0.094435215,500000,410664,1000000
0,2,2D,0,0.001343012,0.000335693,499945,5000,999890
0,2,2D,1,0.001388073,0.000325680,499945,5000,999890
0,2,2D,2,0.001376867,0.000339985,499945,5000,999890
0,2,2D,3,0.001364231,0.000344992,499945,5000,999890
0,2,2D,4,0.001370668,0.000317097,499945,5000,999890
0,2,2D,5,0.001354456,0.000354290,499945,5000,999890
0,2,2D,6,0.001413345,0.000346422,499945,5000,999890
0,2,2D,7,0.001337528,0.000337124,499945,5000,999890
0,2,2D,8,0.001357079,0.000357151,499945,5000,999890
0,2,2D,9,0.001400709,0.000334501,499945,5000,999890
0,4,2D,0,0.001548290,0.000498533,499977,10000,999954
0,4,2D,1,0.001547575,0.000503778,499977,10000,999954
0,4,2D,2,0.001544237,0.000501871,499977,10000,999954
0,4,2D,3,0.001532078,0.000490665,499977,10000,999954
0,4,2D,4,0.001564980,0.000523090,499977,10000,999954
0,4,2D,5,0.001529694,0.000485420,499977,10000,999954
0,4,2D,6,0.001518726,0.000473499,499977,10000,999954
0,4,2D,7,0.001533985,0.000491381,499977,10000,999954
0,4,2D,8,0.001514912,0.000471830,499977,10000,999954
0,4,2D,9,0.001548052,0.000502586,499977,10000,999954
0,8,2D,0,0.002133846,0.000869513,499977,15000,999954
0,8,2D,1,0.002136469,0.000874519,499977,15000,999954
0,8,2D,2,0.002191544,0.000940561,499977,15000,999954
0,8,2D,3,0.001943827,0.000689268,499977,15000,999954
0,8,2D,4,0.001967907,0.000715733,499977,15000,999954
0,8,2D,5,0.001986742,0.000731468,499977,15000,999954
0,8,2D,6,0.001971245,0.000717878,499977,15000,999954
0,8,2D,7,0.001967907,0.000710726,499977,15000,999954
0,8,2D,8,0.001971245,0.000719547,499977,15000,999954
0,8,2D,9,0.001947880,0.000694752,499977,15000,999954
0,16,2D,0,0.003131390,0.001605511,499984,30000,999968
0,16,2D,1,0.003077984,0.001608372,499984,30000,999968
0,16,2D,2,0.003076315,0.001603365,499984,30000,999968
0,16,2D,3,0.003070354,0.001551390,499984,30000,999968
0,16,2D,4,0.003074169,0.001594543,499984,30000,999968
0,16,2D,5,0.003049850,0.001569986,499984,30000,999968
0,16,2D,6,0.003028870,0.001533031,499984,30000,999968
0,16,2D,7,0.002962112,0.001485348,499984,30000,999968
0,16,2D,8,0.003033876,0.001564264,499984,30000,999968
0,16,2D,9,0.003376007,0.001908064,499984,30000,999968
0,32,2D,0,0.004309177,0.002684116,499987,35000,999974
0,32,2D,1,0.004309654,0.002723217,499987,35000,999974
0,32,2D,2,0.004213810,0.002615213,499987,35000,999974
0,32,2D,3,0.004158258,0.002574921,499987,35000,999974
0,32,2D,4,0.004187584,0.002607584,499987,35000,999974
0,32,2D,5,0.004225016,0.002631426,499987,35000,999974
0,32,2D,6,0.004242182,0.002656221,499987,35000,999974
0,32,2D,7,0.004215956,0.002629995,499987,35000,999974
0,32,2D,8,0.004226446,0.002643347,499987,35000,999974
0,32,2D,9,0.004246235,0.002655029,499987,35000,999974
0,64,2D,0,0.012086630,0.009366035,499996,69856,999992
0,64,2D,1,0.012150526,0.009434223,499996,69856,999992
0,64,2D,2,0.012012243,0.009338617,499996,69856,999992
0,64,2D,3,0.012182236,0.009505510,499996,69856,999992
0,64,2D,4,0.011946917,0.009256840,499996,69856,999992
0,64,2D,5,0.011947870,0.009247065,499996,69856,999992
0,64,2D,6,0.011929750,0.009227514,499996,69856,999992
0,64,2D,7,0.011877060,0.009166956,499996,69856,999992
0,64,2D,8,0.011948586,0.009258270,499996,69856,999992
0,64,2D,9,0.011968851,0.009287834,499996,69856,999992
0,128,2D,0,0.021762609,0.018620014,499997,74863,999994
0,128,2D,1,0.021385908,0.018388748,499997,74863,999994
0,128,2D,2,0.023020506,0.020075560,499997,74863,999994
0,128,2D,3,0.025056362,0.021983862,499997,74863,999994
0,128,2D,4,0.021665096,0.018485785,499997,74863,999994
0,128,2D,5,0.021864414,0.018903971,499997,74863,999994
0,128,2D,6,0.021788836,0.018824100,499997,74863,999994
0,128,2D,7,0.032197714,0.029129505,499997,74863,999994
0,128,2D,8,0.032099962,0.029042721,499997,74863,999994
0,128,2D,9,0.062642336,0.059574604,499997,74863,999994
0,2,2D_cyclic,0,0.001581430,0.000476837,499956,5000,999912
0,2,2D_cyclic,1,0.001595497,0.000495911,499956,5000,999912
0,2,2D_cyclic,2,0.001593828,0.000491858,499956,5000,999912
0,2,2D_cyclic,3,0.001457453,0.000360727,499956,5000,999912
0,2,2D_cyclic,4,0.001426697,0.000323057,499956,5000,999912
0,2,2D_cyclic,5,0.001389027,0.000292301,499956,5000,999912
0,2,2D_cyclic,6,0.001408577,0.000312090,499956,5000,999912
0,2,2D_cyclic,7,0.001396656,0.000300407,499956,5000,999912
0,2,2D_cyclic,8,0.001412392,0.000314713,499956,5000,999912
