num_procs,distribution,run,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
2,2D,1,msdoor,0.014856577,0.005749464,5658766.0,0.0,11317532.0,0.009107113
2,2D,1,tmt_sym,0.013091326,0.00889802,1452885.0,0.0,2905770.0,0.004193306000000001
2,2D,2,Hook_1498,0.04199934,0.014506102,15771362.0,0.0,31542724.0,0.027493238000000003
2,2D,2,msdoor,0.014286518,0.005250692,5658766.0,0.0,11317532.0,0.009035826
2,2D,2,tmt_sym,0.011944532,0.007780552,1452885.0,0.0,2905770.0,0.004163980000000001
2,2D,3,Hook_1498,0.04178977,0.014147043,15771362.0,0.0,31542724.0,0.027642727
2,2D,3,msdoor,0.013860464,0.004869223,5658766.0,0.0,11317532.0,0.008991241
2,2D,3,tmt_sym,0.011133671,0.006947994,1452885.0,0.0,2905770.0,0.004185677
2,2D,4,Hook_1498,0.041665554,0.014034986,15771362.0,0.0,31542724.0,0.027630568
2,2D,4,msdoor,0.013514042,0.004519939,5658766.0,0.0,11317532.0,0.008994103
2,2D,4,tmt_sym,0.010985613,0.006837606,1452885.0,0.0,2905770.0,0.0041480069999999996
2,2D,5,Hook_1498,0.041341066,0.013810396,15771362.0,0.0,31542724.0,0.02753067
2,2D,5,msdoor,0.013368368,0.004326105,5658766.0,0.0,11317532.0,0.009042263
2,2D,5,tmt_sym,0.010898352,0.00674057,1452885.0,0.0,2905770.0,0.004157782
2,2D,6,Hook_1498,0.041804075,0.014137983,15771362.0,0.0,31542724.0,0.027666092000000003
2,2D,6,msdoor,0.013044596,0.004061937,5658766.0,0.0,11317532.0,0.008982659
2,2D,6,tmt_sym,0.010761499,0.006619215,1452885.0,0.0,2905770.0,0.004142284
2,2D,7,Hook_1498,0.041817427,0.014324903,15771362.0,0.0,31542724.0,0.027492523999999997
2,2D,7,msdoor,0.012859583,0.003892422,5658766.0,0.0,11317532.0,0.008967161000000001
2,2D,7,tmt_sym,0.010840654,0.006707191,1452885.0,0.0,2905770.0,0.0041334629999999995
2,2D,8,Hook_1498,0.041876793,0.014386892,15771362.0,0.0,31542724.0,0.027489901000000004
2,2D,8,msdoor,0.012766123,0.003799677,5658766.0,0.0,11317532.0,0.008966446000000001
2,2D,8,tmt_sym,0.018811703,0.008463144,1452885.0,0.0,2905770.0,0.010348558999999998
2,2D,9,Hook_1498,0.042055845,0.01449728,15771362.0,0.0,31542724.0,0.027558565
2,2D,9,msdoor,0.012787819,0.003751755,5658766.0,0.0,11317532.0,0.009036064
2,2D,9,tmt_sym,0.013257265,0.007998228,1452885.0,0.0,2905770.0,0.005259037000000001
2,2D_cyclic,0,Hook_1498,0.05446291,0.020756006,15604795.0,374506.0,31209590.0,0.033706904
2,2D_cyclic,0,msdoor,0.017901182,0.007315636,5177581.0,103966.0,10355162.0,0.010585546000000001
